pattern name, pattern_size, packet_size
bit_complement, 4, 16
routing_mode, SA_mode, total packet num, total latency, avg latency, worst case latency, avg rcv thruput, avg sent thruput, max rcv thruput,  max sent thruput,  offered send thruput,  max used VC NUMworst case packet info
0, 0, 2048, 990, 611.582, 942, 0.0937042, 0.0647118, 0.48, 0.23375, 0.842105, 3, worst packet from (1, 5, 2) to (6, 2, 5), packet id is 0

0, 1, 2048, 976, 611.784, 916, 0.0956652, 0.065641, 0.48, 0.2375, 0.842105, 3, worst packet from (1, 1, 1) to (6, 6, 6), packet id is 3

0, 2, 2048, 990, 611.582, 936, 0.0937042, 0.0647118, 0.48, 0.23375, 0.842105, 3, worst packet from (1, 1, 5) to (6, 6, 2), packet id is 2

1, 0, 2048, 1012, 627.784, 976, 0.0907801, 0.0633037, 0.48, 0.224688, 0.842105, 6, worst packet from (6, 2, 5) to (1, 5, 2), packet id is 1

1, 1, 2048, 1025, 627.199, 965, 0.0891365, 0.0625, 0.48, 0.223438, 0.842105, 5, worst packet from (6, 2, 1) to (1, 5, 6), packet id is 3

1, 2, 2048, 1054, 626.068, 994, 0.085676, 0.0607787, 0.48, 0.225625, 0.842105, 6, worst packet from (6, 2, 5) to (1, 5, 2), packet id is 3

2, 0, 2048, 1044, 624.045, 993, 0.0868385, 0.0613615, 0.48, 0.225, 0.842105, 4, worst packet from (6, 5, 2) to (1, 2, 5), packet id is 0

2, 1, 2048, 1026, 624.132, 966, 0.0890125, 0.062439, 0.48, 0.23, 0.842105, 2, worst packet from (2, 1, 2) to (5, 6, 5), packet id is 3

2, 2, 2048, 1044, 624.063, 993, 0.0868385, 0.0613615, 0.48, 0.23125, 0.842105, 4, worst packet from (6, 5, 2) to (1, 2, 5), packet id is 0

3, 0, 2048, 996, 615.284, 936, 0.0928882, 0.0643216, 0.48, 0.234063, 0.842105, 4, worst packet from (5, 5, 6) to (2, 2, 1), packet id is 3

3, 1, 2048, 999, 615.947, 939, 0.0924855, 0.0641283, 0.48, 0.234063, 0.842105, 5, worst packet from (6, 5, 2) to (1, 2, 5), packet id is 3

3, 2, 2048, 996, 614.91, 956, 0.0928882, 0.0643216, 0.48, 0.23375, 0.842105, 5, worst packet from (5, 2, 5) to (2, 5, 2), packet id is 2

4, 0, 2048, 1970, 753.339, 1914, 0.0384847, 0.0325038, 0.48, 0.165, 0.842105, 3, worst packet from (5, 6, 7) to (2, 1, 0), packet id is 2

4, 1, 2048, 1737, 752.059, 1701, 0.0447552, 0.0368664, 0.48, 0.17125, 0.842105, 2, worst packet from (5, 6, 7) to (2, 1, 0), packet id is 1

4, 2, 2048, 1933, 758.093, 1889, 0.0393604, 0.0331263, 0.48, 0.162812, 0.842105, 3, worst packet from (1, 6, 7) to (6, 1, 0), packet id is 2

best, best,  , 976, 611.582, 916, 0.0956652, 0.065641, 0.48, 0.2375, 0.842105, 2,  
avg, avg,  , 1186.13, 646.525, 1134.4, 0.0808146, 0.0574718, 0.48, 0.217729, 0.842105, 3.86667,  
worst, worst,  , 1970, 758.093, 1914, 0.0384847, 0.0325038, 0.48, 0.162812, 0.842105, 6,  
