pattern name, pattern_size, packet_size
transpose, 8, 4
routing_mode, SA_mode, total packet num, total latency, avg latency, worst case latency, avg rcv thruput, avg sent thruput, max rcv thruput,  max sent thruput,  offered send thruput,  max used VC NUMworst case packet info
0, 0, 4032, 849, 607.204, 821, 0.0482389, 0.0371462, 0.275625, 0.06875, 1, 1, worst packet from (1, 4, 0) to (4, 0, 1), packet id is 4

0, 1, 4032, 849, 606.858, 814, 0.0482389, 0.0371462, 0.275625, 0.06875, 1, 2, worst packet from (1, 4, 0) to (4, 0, 1), packet id is 7

0, 2, 4032, 849, 607.193, 821, 0.0482389, 0.0371462, 0.275625, 0.06875, 1, 1, worst packet from (1, 4, 0) to (4, 0, 1), packet id is 4

1, 0, 4032, 879, 603.7, 860, 0.0461201, 0.035877, 0.275625, 0.0673437, 1, 2, worst packet from (3, 4, 0) to (4, 0, 3), packet id is 3

1, 1, 4032, 924, 603.72, 889, 0.0432692, 0.0341278, 0.275625, 0.0875781, 1, 2, worst packet from (4, 5, 1) to (5, 1, 4), packet id is 7

1, 2, 4032, 887, 603.695, 859, 0.0455861, 0.035553, 0.275625, 0.066875, 1, 3, worst packet from (3, 4, 0) to (4, 0, 3), packet id is 4

2, 0, 4032, 879, 605.118, 851, 0.0461201, 0.035877, 0.275625, 0.0660156, 1, 2, worst packet from (5, 2, 0) to (2, 0, 5), packet id is 0

2, 1, 4032, 871, 605.145, 836, 0.0466667, 0.0362069, 0.275625, 0.06625, 1, 2, worst packet from (5, 2, 0) to (2, 0, 5), packet id is 7

2, 2, 4032, 879, 605.107, 851, 0.0461201, 0.035877, 0.275625, 0.0660156, 1, 2, worst packet from (5, 2, 0) to (2, 0, 5), packet id is 0

3, 0, 4032, 879, 603.687, 851, 0.0461201, 0.035877, 0.275625, 0.0673437, 1, 3, worst packet from (4, 1, 7) to (1, 7, 4), packet id is 0

3, 1, 4032, 871, 603.506, 836, 0.0466667, 0.0362069, 0.275625, 0.0674219, 1, 3, worst packet from (5, 2, 0) to (2, 0, 5), packet id is 7

3, 2, 4032, 879, 603.677, 851, 0.0461201, 0.035877, 0.275625, 0.0673437, 1, 3, worst packet from (0, 5, 3) to (5, 3, 0), packet id is 0

4, 0, 4032, 1996, 726.09, 1961, 0.0175, 0.0157895, 0.275625, 0.0683594, 1, 2, worst packet from (7, 0, 2) to (0, 2, 7), packet id is 7

4, 1, 4032, 1976, 723.891, 1961, 0.0176966, 0.0159494, 0.275625, 0.0714844, 1, 1, worst packet from (0, 1, 3) to (1, 3, 0), packet id is 3

4, 2, 4032, 1982, 723.839, 1962, 0.0176372, 0.0159011, 0.275625, 0.0730469, 1, 2, worst packet from (5, 2, 4) to (2, 4, 5), packet id is 4

best, best,  , 849, 603.506, 814, 0.0482389, 0.0371462, 0.275625, 0.0875781, 1, 1,  
avg, avg,  , 1096.6, 628.829, 1068.27, 0.0406893, 0.0320372, 0.275625, 0.0694219, 1, 2.06667,  
worst, worst,  , 1996, 726.09, 1962, 0.0175, 0.0157895, 0.275625, 0.0660156, 1, 3,  
