pattern name, pattern_size, packet_size
transpose, 4, 16
routing_mode, SA_mode, total packet num, total latency, avg latency, worst case latency, avg rcv thruput, avg sent thruput, max rcv thruput,  max sent thruput,  offered send thruput,  max used VC NUMworst case packet info
0, 0, 2016, 1204, 645.864, 1138, 0.063253, 0.0523691, 0.4725, 0.210313, 0.761905, 6, worst packet from (0, 2, 6) to (2, 6, 0), packet id is 3

0, 1, 2016, 1136, 646.461, 1070, 0.0678879, 0.0555066, 0.4725, 0.2275, 0.761905, 4, worst packet from (2, 4, 0) to (4, 0, 2), packet id is 3

0, 2, 2016, 1204, 645.855, 1138, 0.063253, 0.0523691, 0.4725, 0.210938, 0.761905, 6, worst packet from (0, 2, 6) to (2, 6, 0), packet id is 3

1, 0, 2016, 1112, 630.421, 1068, 0.0696903, 0.0567057, 0.4725, 0.244688, 0.761905, 5, worst packet from (0, 7, 4) to (7, 4, 0), packet id is 2

1, 1, 2016, 1012, 629.713, 966, 0.0783582, 0.0623145, 0.4725, 0.259062, 0.761905, 5, worst packet from (5, 7, 3) to (7, 3, 5), packet id is 0

1, 2, 2016, 1061, 628.527, 1039, 0.073857, 0.059434, 0.4725, 0.245938, 0.761905, 5, worst packet from (1, 2, 6) to (2, 6, 1), packet id is 1

2, 0, 2016, 1042, 634.663, 989, 0.0755396, 0.0605187, 0.4725, 0.219688, 0.761905, 7, worst packet from (4, 3, 0) to (3, 0, 4), packet id is 0

2, 1, 2016, 1022, 633.624, 956, 0.0773956, 0.0617042, 0.4725, 0.2375, 0.761905, 5, worst packet from (1, 5, 0) to (5, 0, 1), packet id is 3

2, 2, 2016, 1026, 634.716, 986, 0.0770171, 0.0614634, 0.4725, 0.219062, 0.761905, 7, worst packet from (4, 3, 0) to (3, 0, 4), packet id is 1

3, 0, 2016, 1032, 625.897, 994, 0.0764563, 0.0611057, 0.4725, 0.249688, 0.761905, 5, worst packet from (0, 6, 4) to (6, 4, 0), packet id is 1

3, 1, 2016, 976, 627.699, 913, 0.0820312, 0.0646154, 0.4725, 0.259688, 0.761905, 4, worst packet from (7, 3, 1) to (3, 1, 7), packet id is 0

3, 2, 2016, 990, 626.582, 990, 0.0805627, 0.0637007, 0.4725, 0.250625, 0.761905, 6, worst packet from (0, 2, 4) to (2, 4, 0), packet id is 0

4, 0, 2016, 2000, 753.721, 1978, 0.0351562, 0.0315158, 0.4725, 0.21375, 0.761905, 4, worst packet from (0, 5, 7) to (5, 7, 0), packet id is 1

4, 1, 2016, 1841, 751.032, 1785, 0.0385793, 0.0342391, 0.4725, 0.219688, 0.761905, 3, worst packet from (6, 2, 3) to (2, 3, 6), packet id is 1

4, 2, 2016, 2037, 744.078, 1978, 0.0344451, 0.030943, 0.4725, 0.219375, 0.761905, 4, worst packet from (5, 6, 0) to (6, 0, 5), packet id is 1

best, best,  , 976, 625.897, 913, 0.0820312, 0.0646154, 0.4725, 0.259688, 0.761905, 3,  
avg, avg,  , 1246.33, 657.257, 1199.2, 0.0662322, 0.0539003, 0.4725, 0.2325, 0.761905, 5.06667,  
worst, worst,  , 2037, 753.721, 1978, 0.0344451, 0.030943, 0.4725, 0.210313, 0.761905, 7,  
