pattern name, pattern_size, packet_size
bit_complement, 8, 8
routing_mode, SA_mode, total packet num, total latency, avg latency, worst case latency, avg rcv thruput, avg sent thruput, max rcv thruput,  max sent thruput,  offered send thruput,  max used VC NUMworst case packet info
0, 0, 4096, 996, 600.219, 940, 0.0918221, 0.0643216, 0.56, 0.21125, 0.615385, 4, worst packet from (1, 1, 5) to (6, 6, 2), packet id is 4

0, 1, 4096, 987, 598.951, 895, 0.0930233, 0.0649087, 0.56, 0.20375, 0.615385, 2, worst packet from (1, 1, 2) to (6, 6, 5), packet id is 1

0, 2, 4096, 1013, 600.253, 957, 0.0896359, 0.0632411, 0.56, 0.210625, 0.615385, 4, worst packet from (1, 1, 5) to (6, 6, 2), packet id is 4

1, 0, 4096, 1022, 612.686, 1008, 0.0885201, 0.0626836, 0.56, 0.200781, 0.615385, 7, worst packet from (1, 6, 2) to (6, 1, 5), packet id is 1

1, 1, 4096, 1014, 609.916, 930, 0.0895105, 0.0631787, 0.56, 0.194375, 0.615385, 6, worst packet from (1, 2, 2) to (6, 5, 5), packet id is 6

1, 2, 4096, 1075, 610.461, 1061, 0.0824742, 0.0595903, 0.56, 0.200625, 0.615385, 6, worst packet from (5, 6, 2) to (2, 1, 5), packet id is 1

2, 0, 4096, 1035, 610.315, 997, 0.0869565, 0.0618956, 0.56, 0.2025, 0.615385, 6, worst packet from (6, 5, 6) to (1, 2, 1), packet id is 1

2, 1, 4096, 1017, 607.56, 925, 0.0891365, 0.0629921, 0.56, 0.20375, 0.615385, 5, worst packet from (2, 1, 2) to (5, 6, 5), packet id is 6

2, 2, 4096, 1035, 610.342, 997, 0.0869565, 0.0618956, 0.56, 0.205, 0.615385, 6, worst packet from (6, 5, 6) to (1, 2, 1), packet id is 1

3, 0, 4096, 999, 602.483, 942, 0.0914286, 0.0641283, 0.56, 0.209531, 0.615385, 5, worst packet from (5, 1, 5) to (2, 6, 2), packet id is 3

3, 1, 4096, 999, 601.879, 907, 0.0914286, 0.0641283, 0.56, 0.202187, 0.615385, 6, worst packet from (6, 1, 2) to (1, 6, 5), packet id is 2

3, 2, 4096, 1002, 601.465, 946, 0.0910384, 0.0639361, 0.56, 0.210313, 0.615385, 5, worst packet from (1, 1, 5) to (6, 6, 2), packet id is 1

4, 0, 4096, 1967, 746.909, 1868, 0.0383693, 0.0325534, 0.56, 0.143594, 0.615385, 4, worst packet from (7, 2, 1) to (0, 5, 6), packet id is 2

4, 1, 4096, 1949, 748.224, 1865, 0.0387879, 0.0328542, 0.56, 0.143437, 0.615385, 2, worst packet from (3, 2, 5) to (4, 5, 2), packet id is 6

4, 2, 4096, 1957, 750.629, 1873, 0.0386007, 0.0327198, 0.56, 0.14125, 0.615385, 4, worst packet from (5, 6, 7) to (2, 1, 0), packet id is 6

best, best,  , 987, 598.951, 895, 0.0930233, 0.0649087, 0.56, 0.21125, 0.615385, 2,  
avg, avg,  , 1204.47, 634.153, 1140.73, 0.0791793, 0.0570018, 0.56, 0.192198, 0.615385, 4.8,  
worst, worst,  , 1967, 750.629, 1873, 0.0383693, 0.0325534, 0.56, 0.14125, 0.615385, 7,  
