pattern name, pattern_size, packet_size
bit_complement, 8, 8
routing_mode, SA_mode, total packet num, total latency, avg latency, worst case latency, avg rcv thruput, avg sent thruput, max rcv thruput,  max sent thruput,  offered send thruput,  max used VC NUMworst case packet info
0, 0, 4096, 1026, 596.274, 904, 0.088033, 0.062439, 0.32, 0.13625, 0.421053, 4, worst packet from (1, 1, 1) to (6, 6, 6), packet id is 2

0, 1, 4096, 1026, 596.201, 899, 0.088033, 0.062439, 0.32, 0.13875, 0.421053, 2, worst packet from (2, 1, 1) to (5, 6, 6), packet id is 2

0, 2, 4096, 1026, 596.255, 899, 0.088033, 0.062439, 0.32, 0.13625, 0.421053, 4, worst packet from (2, 1, 1) to (5, 6, 6), packet id is 2

1, 0, 4096, 1052, 605.416, 965, 0.0849934, 0.0608944, 0.32, 0.144687, 0.421053, 6, worst packet from (5, 6, 6) to (2, 1, 1), packet id is 2

1, 1, 4096, 1074, 605.587, 989, 0.0825806, 0.0596459, 0.32, 0.148906, 0.421053, 6, worst packet from (1, 2, 6) to (6, 5, 1), packet id is 2

1, 2, 4096, 1082, 604.605, 998, 0.0817369, 0.0592044, 0.32, 0.140625, 0.421053, 5, worst packet from (5, 6, 6) to (2, 1, 1), packet id is 3

2, 0, 4096, 1034, 601.691, 911, 0.0870748, 0.0619555, 0.32, 0.142187, 0.421053, 4, worst packet from (2, 1, 1) to (5, 6, 6), packet id is 2

2, 1, 4096, 1034, 601.028, 906, 0.0870748, 0.0619555, 0.32, 0.15, 0.421053, 3, worst packet from (1, 2, 2) to (6, 5, 5), packet id is 2

2, 2, 4096, 1040, 601.66, 907, 0.0863698, 0.0615977, 0.32, 0.142187, 0.421053, 4, worst packet from (2, 6, 5) to (5, 1, 2), packet id is 0

3, 0, 4096, 1034, 597.276, 916, 0.0870748, 0.0619555, 0.32, 0.142344, 0.421053, 5, worst packet from (6, 2, 5) to (1, 5, 2), packet id is 0

3, 1, 4096, 1034, 597.238, 908, 0.0870748, 0.0619555, 0.32, 0.141094, 0.421053, 2, worst packet from (1, 6, 1) to (6, 1, 6), packet id is 2

3, 2, 4096, 1034, 597.38, 906, 0.0870748, 0.0619555, 0.32, 0.143594, 0.421053, 4, worst packet from (2, 5, 1) to (5, 2, 6), packet id is 2

4, 0, 4096, 1953, 749.44, 1873, 0.0386941, 0.0327869, 0.32, 0.095, 0.421053, 4, worst packet from (7, 2, 5) to (0, 5, 2), packet id is 4

4, 1, 4096, 2016, 747.608, 1880, 0.0372743, 0.0317618, 0.32, 0.09125, 0.421053, 3, worst packet from (1, 2, 3) to (6, 5, 4), packet id is 5

4, 2, 4096, 1812, 745.956, 1673, 0.0423001, 0.0353396, 0.32, 0.091875, 0.421053, 2, worst packet from (6, 3, 7) to (1, 4, 0), packet id is 0

best, best,  , 1026, 596.201, 899, 0.088033, 0.062439, 0.32, 0.15, 0.421053, 2,  
avg, avg,  , 1218.47, 629.574, 1102.27, 0.0768948, 0.0558883, 0.32, 0.132333, 0.421053, 3.86667,  
worst, worst,  , 2016, 749.44, 1880, 0.0372743, 0.0317618, 0.32, 0.09125, 0.421053, 6,  
