pattern name, pattern_size, packet_size
3H_NN, 4, 16
routing_mode, SA_mode, total packet num, total latency, avg latency, worst case latency, avg rcv thruput, avg sent thruput, max rcv thruput,  max sent thruput,  offered send thruput,  max used VC NUMworst case packet info
0, 0, 16384, 556, 326.687, 452, 2.05622, 0.922523, 3.2, 2.88, 4, 4, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

0, 1, 16384, 556, 326.688, 399, 2.05622, 0.922523, 3.2, 2.88, 4, 3, worst packet from (0, 0, 0) to (1, 7, 7), packet id is 5

0, 2, 16384, 556, 326.687, 452, 2.05622, 0.922523, 3.2, 2.88, 4, 4, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

1, 0, 16384, 622, 330.275, 481, 1.6254, 0.824477, 3.2, 2.88, 4, 4, worst packet from (3, 2, 0) to (4, 3, 7), packet id is 4

1, 1, 16384, 587, 330.077, 399, 1.82857, 0.87372, 3.2, 2.88, 4, 3, worst packet from (0, 0, 0) to (1, 7, 7), packet id is 5

1, 2, 16384, 587, 330.206, 481, 1.82857, 0.87372, 3.2, 2.88, 4, 4, worst packet from (7, 1, 0) to (0, 2, 7), packet id is 4

2, 0, 16384, 549, 331, 468, 2.1157, 0.934307, 3.2, 2.88, 4, 4, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

2, 1, 16384, 549, 331, 399, 2.1157, 0.934307, 3.2, 2.88, 4, 3, worst packet from (0, 0, 0) to (1, 7, 7), packet id is 5

2, 2, 16384, 549, 331, 468, 2.1157, 0.934307, 3.2, 2.88, 4, 4, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

3, 0, 16384, 622, 330.23, 481, 1.6254, 0.824477, 3.2, 2.88, 4, 4, worst packet from (2, 0, 0) to (3, 1, 7), packet id is 4

3, 1, 16384, 636, 330.076, 399, 1.55623, 0.806299, 3.2, 2.87969, 4, 3, worst packet from (0, 0, 0) to (1, 7, 7), packet id is 5

3, 2, 16384, 608, 330.245, 481, 1.701, 0.843493, 3.2, 2.88, 4, 4, worst packet from (2, 1, 0) to (3, 2, 7), packet id is 4

4, 0, 16384, 1874, 461.457, 1677, 0.326739, 0.273358, 3.2, 1.96344, 4, 7, worst packet from (2, 5, 5) to (3, 6, 6), packet id is 0

4, 1, 16384, 1896, 463.528, 1689, 0.322215, 0.270185, 3.2, 1.93781, 4, 6, worst packet from (0, 4, 5) to (1, 5, 6), packet id is 6

4, 2, 16384, 1880, 459.855, 1659, 0.325493, 0.272485, 3.2, 1.98969, 4, 7, worst packet from (2, 7, 2) to (3, 0, 3), packet id is 0

best, best,  , 549, 326.687, 399, 2.1157, 0.934307, 3.2, 2.88, 4, 3,  
avg, avg,  , 841.8, 355.934, 692.333, 1.57703, 0.76218, 3.2, 2.69671, 4, 4.26667,  
worst, worst,  , 1896, 463.528, 1689, 0.322215, 0.270185, 3.2, 1.93781, 4, 7,  
