pattern name, pattern_size, packet_size
3H_NN, 8, 1
routing_mode, SA_mode, total packet num, total latency, avg latency, worst case latency, avg rcv thruput, avg sent thruput, max rcv thruput,  max sent thruput,  offered send thruput,  max used VC NUMworst case packet info
0, 0, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 1, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

0, 1, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 1, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

0, 2, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 1, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

1, 0, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 2, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

1, 1, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 2, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

1, 2, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 2, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

2, 0, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 1, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

2, 1, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 1, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

2, 2, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 2, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

3, 0, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 1, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

3, 1, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 2, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

3, 2, 32768, 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.11, 1, 2, worst packet from (0, 0, 0) to (1, 1, 7), packet id is 0

4, 0, 32768, 1541, 401.336, 1470, 0.0512, 0.0415584, 0.6, 0.439023, 1, 2, worst packet from (6, 5, 2) to (7, 6, 3), packet id is 0

4, 1, 32768, 1541, 400.907, 1470, 0.0512, 0.0415584, 0.6, 0.440742, 1, 1, worst packet from (0, 1, 1) to (1, 2, 2), packet id is 0

4, 2, 32768, 1541, 402.701, 1470, 0.0512, 0.0415584, 0.6, 0.439473, 1, 2, worst packet from (6, 4, 0) to (7, 5, 1), packet id is 0

best, best,  , 366, 290.318, 292, 0.853333, 0.175342, 0.6, 0.440742, 1, 1,  
avg, avg,  , 601, 312.584, 527.6, 0.692907, 0.148586, 0.6, 0.175949, 1, 1.53333,  
worst, worst,  , 1541, 402.701, 1470, 0.0512, 0.0415584, 0.6, 0.11, 1, 2,  
