pattern name, pattern_size, packet_size
transpose, 8, 2
routing_mode, SA_mode, total packet num, total latency, avg latency, worst case latency, avg rcv thruput, avg sent thruput, max rcv thruput,  max sent thruput,  offered send thruput,  max used VC NUMworst case packet info
0, 0, 4032, 816, 599.349, 801, 0.0253215, 0.0193252, 0.137813, 0.0434766, 1, 1, worst packet from (0, 7, 4) to (7, 4, 0), packet id is 1

0, 1, 4032, 816, 599.191, 795, 0.0253215, 0.0193252, 0.137813, 0.0434375, 1, 1, worst packet from (1, 4, 0) to (4, 0, 1), packet id is 7

0, 2, 4032, 816, 599.348, 799, 0.0253215, 0.0193252, 0.137813, 0.0435547, 1, 2, worst packet from (1, 4, 0) to (4, 0, 1), packet id is 3

1, 0, 4032, 834, 597.896, 825, 0.0246094, 0.0189076, 0.137813, 0.0494531, 1, 2, worst packet from (3, 4, 0) to (4, 0, 3), packet id is 1

1, 1, 4032, 835, 598.037, 814, 0.024571, 0.0188849, 0.137813, 0.05, 1, 2, worst packet from (1, 2, 6) to (2, 6, 1), packet id is 7

1, 2, 4032, 834, 597.922, 819, 0.0246094, 0.0189076, 0.137813, 0.0499219, 1, 2, worst packet from (3, 0, 6) to (0, 6, 3), packet id is 1

2, 0, 4032, 830, 598.803, 818, 0.0247642, 0.0189988, 0.137813, 0.0448828, 1, 2, worst packet from (4, 2, 0) to (2, 0, 4), packet id is 3

2, 1, 4032, 827, 598.748, 806, 0.0248815, 0.0190678, 0.137813, 0.0453125, 1, 2, worst packet from (4, 3, 0) to (3, 0, 4), packet id is 7

2, 2, 4032, 830, 598.801, 818, 0.0247642, 0.0189988, 0.137813, 0.0448828, 1, 2, worst packet from (4, 2, 0) to (2, 0, 4), packet id is 3

3, 0, 4032, 830, 597.699, 815, 0.0247642, 0.0189988, 0.137813, 0.0496094, 1, 3, worst packet from (3, 0, 6) to (0, 6, 3), packet id is 1

3, 1, 4032, 824, 597.699, 803, 0.025, 0.0191373, 0.137813, 0.0498828, 1, 2, worst packet from (5, 2, 0) to (2, 0, 5), packet id is 7

3, 2, 4032, 826, 597.714, 811, 0.0249209, 0.0190909, 0.137813, 0.0492187, 1, 3, worst packet from (4, 1, 7) to (1, 7, 4), packet id is 1

4, 0, 4032, 1976, 724.987, 1958, 0.00883838, 0.00797468, 0.137813, 0.0449609, 1, 2, worst packet from (6, 7, 1) to (7, 1, 6), packet id is 6

4, 1, 4032, 1979, 718.355, 1958, 0.00882353, 0.00796259, 0.137813, 0.0442188, 1, 2, worst packet from (7, 0, 2) to (0, 2, 7), packet id is 1

4, 2, 4032, 1961, 724.195, 1958, 0.00891341, 0.00803571, 0.137813, 0.0426172, 1, 3, worst packet from (7, 0, 2) to (0, 2, 7), packet id is 1

best, best,  , 816, 597.699, 795, 0.0253215, 0.0193252, 0.137813, 0.05, 1, 1,  
avg, avg,  , 1055.6, 623.25, 1039.87, 0.021695, 0.0168627, 0.137812, 0.046362, 1, 2.06667,  
worst, worst,  , 1979, 724.987, 1958, 0.00882353, 0.00796259, 0.137813, 0.0426172, 1, 3,  
