pattern name, pattern_size, packet_size
transpose, 8, 8
routing_mode, SA_mode, total packet num, total latency, avg latency, worst case latency, avg rcv thruput, avg sent thruput, max rcv thruput,  max sent thruput,  offered send thruput,  max used VC NUMworst case packet info
0, 0, 4032, 1302, 642.689, 1239, 0.0571688, 0.0484243, 0.55125, 0.193125, 1, 6, worst packet from (0, 1, 5) to (1, 5, 0), packet id is 7

0, 1, 4032, 1282, 642.026, 1219, 0.0582255, 0.0491803, 0.55125, 0.194531, 1, 6, worst packet from (3, 4, 0) to (4, 0, 3), packet id is 7

0, 2, 4032, 1302, 642.676, 1239, 0.0571688, 0.0484243, 0.55125, 0.193438, 1, 6, worst packet from (0, 1, 5) to (1, 5, 0), packet id is 7

1, 0, 4032, 1185, 620.945, 1167, 0.0639594, 0.0532095, 0.55125, 0.224062, 1, 6, worst packet from (1, 0, 5) to (0, 5, 1), packet id is 2

1, 1, 4032, 1055, 619.87, 992, 0.0736842, 0.0597723, 0.55125, 0.233281, 1, 6, worst packet from (3, 0, 6) to (0, 6, 3), packet id is 7

1, 2, 4032, 1065, 620.344, 1020, 0.0728324, 0.0592105, 0.55125, 0.223438, 1, 6, worst packet from (4, 5, 1) to (5, 1, 4), packet id is 5

2, 0, 4032, 1064, 629.263, 1014, 0.0729167, 0.0592662, 0.55125, 0.201563, 1, 6, worst packet from (1, 5, 0) to (5, 0, 1), packet id is 2

2, 1, 4032, 1017, 628.03, 954, 0.0771114, 0.0620079, 0.55125, 0.215625, 1, 6, worst packet from (5, 2, 0) to (2, 0, 5), packet id is 7

2, 2, 4032, 1041, 629.183, 1012, 0.0749108, 0.0605769, 0.55125, 0.200625, 1, 6, worst packet from (4, 2, 0) to (2, 0, 4), packet id is 1

3, 0, 4032, 990, 619.587, 946, 0.0797468, 0.0637007, 0.55125, 0.225625, 1, 6, worst packet from (1, 7, 5) to (7, 5, 1), packet id is 3

3, 1, 4032, 1038, 618.984, 975, 0.075179, 0.0607522, 0.55125, 0.231719, 1, 7, worst packet from (6, 7, 2) to (7, 2, 6), packet id is 7

3, 2, 4032, 981, 619.083, 963, 0.0806658, 0.0642857, 0.55125, 0.224688, 1, 6, worst packet from (0, 6, 4) to (6, 4, 0), packet id is 2

4, 0, 4032, 2012, 740.507, 1967, 0.0347682, 0.0313277, 0.55125, 0.195937, 1, 6, worst packet from (4, 1, 3) to (1, 3, 4), packet id is 2

4, 1, 4032, 2018, 743.525, 1967, 0.0346535, 0.0312345, 0.55125, 0.196563, 1, 6, worst packet from (1, 6, 0) to (6, 0, 1), packet id is 3

4, 2, 4032, 2012, 743.333, 1967, 0.0347682, 0.0313277, 0.55125, 0.191562, 1, 5, worst packet from (4, 1, 3) to (1, 3, 4), packet id is 2

best, best,  , 981, 618.984, 946, 0.0806658, 0.0642857, 0.55125, 0.233281, 1, 5,  
avg, avg,  , 1290.93, 650.67, 1242.73, 0.063184, 0.05218, 0.55125, 0.209719, 1, 6,  
worst, worst,  , 2018, 743.525, 1967, 0.0346535, 0.0312345, 0.55125, 0.191562, 1, 7,  
